snapped_at,price,market_cap,total_volume
2022-04-30 00:00:00 UTC,0.034724208919509114,140866.84105378945,2780.627466112352
2022-05-01 00:00:00 UTC,0.033585222973287976,136378.4357650486,1796.3388771581415
2022-05-02 00:00:00 UTC,0.030611042148911454,124099.5223718561,29402.50176645698
2022-05-03 00:00:00 UTC,0.028553329336099078,118330.10334840824,2897.67479406584
2022-05-04 00:00:00 UTC,0.029616499071603783,120277.26285949921,392.854294822382
2022-05-05 00:00:00 UTC,0.03149244493453767,127849.95364939813,585.4334827761132
2022-05-06 00:00:00 UTC,0.030329727921804557,123057.75964819959,11607.794575789458
2022-05-07 00:00:00 UTC,0.028820038681990807,117068.8221134554,3794.4607485532656
2022-05-08 00:00:00 UTC,0.026704958287133033,108354.63211099165,384.99458931717163
2022-05-09 00:00:00 UTC,0.02677239987115269,108663.1482498847,3251.619938412785
2022-05-10 00:00:00 UTC,0.02158290029193268,88403.97774679735,22827.97902455583
2022-05-11 00:00:00 UTC,0.022160616733710295,89967.85784950572,7053.9397933173395
2022-05-12 00:00:00 UTC,0.015937668950502214,73596.40137169085,15417.739365469546
2022-05-13 00:00:00 UTC,0.01574103869089865,64027.17398335398,5504.320025881312
2022-05-14 00:00:00 UTC,0.017030054599861434,69181.79567050959,5898.325220524433
2022-05-15 00:00:00 UTC,0.015866106415481855,64306.61353056784,5321.994393765233
2022-05-16 00:00:00 UTC,0.016503089070520133,67073.21877240756,1832.8159883949293
2022-05-17 00:00:00 UTC,0.01652134079891441,66988.68262259358,211.4534736634363
2022-05-18 00:00:00 UTC,0.016769230907886654,67757.55693265708,60.56715304820373
2022-05-19 00:00:00 UTC,0.01631416812771953,62437.97770171173,133.63930191065455
2022-05-20 00:00:00 UTC,0.015139017873080406,61436.38361088455,1201.8542502463058
2022-05-21 00:00:00 UTC,0.014753739253205533,59836.09223235735,441.6287570128055
2022-05-22 00:00:00 UTC,0.014662470956122381,59567.50795252169,22.426143089113822
2022-05-23 00:00:00 UTC,0.01480203976845803,60103.223296184864,29.673980852339586
2022-05-24 00:00:00 UTC,0.014960996107271704,60673.18698167609,70.2701157250388
2022-05-25 00:00:00 UTC,0.015966324792966478,64770.069121004264,7075.081217509299
2022-05-26 00:00:00 UTC,0.015200804779799619,61647.65566357743,6395.95428913219
